scenario,description,seed,delivered_packages,pending_packages,average_delivery_time,average_waiting_time,total_cost,total_income,gross_profit,moto_distance,furgoneta_distance,moto_trips,furgoneta_trips
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,210,2,1.1837365351071745,0.28880134955128023,2034770.8021823314,9000000.0,6965229.197817668,2062.6444221553425,353.8627030308185,90,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,189,1,1.0482761179546387,0.26464769173340336,1949482.8893325543,8920000.0,6970517.110667446,2023.5641701253535,270.54122265641763,99,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,182,3,0.9915242521529088,0.26319189342895133,1946825.8072475109,7760000.0,5813174.192752489,2104.163710023477,219.18959673057174,102,8
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,188,7,0.9442987219403408,0.23787210825484345,1971818.4827049626,8740000.0,6768181.517295037,2041.5603274854893,287.7365792490538,88,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,192,6,0.9219341724415919,0.25942888584806606,2002132.8172617268,8560000.0,6557867.182738273,2176.6289837975078,245.14039679047664,102,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,197,8,1.0912996903660253,0.2873783629550413,2040559.196222781,8260000.0,6219440.803777219,2192.032653826909,283.99413097539514,97,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,217,6,1.0405787618641988,0.2520643232779678,2034640.0350580402,9660000.0,7625359.96494196,2050.7522935467937,360.78591221489376,97,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,215,0,1.0894884619207217,0.2944747936290705,2000511.8057188455,9950000.0,7949488.194281154,2000.3370301295279,348.16871120204235,95,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,214,6,1.1971882937221916,0.24628724224279816,2040930.3635553638,9520000.0,7479069.636444636,1999.828063892759,398.9952078402579,84,13
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,188,5,1.053361626474324,0.27180947355675084,1972269.6824999442,8590000.0,6617730.317500056,2102.7918645459663,251.81194066422958,98,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,206,2,0.9322977009812221,0.22635563200408756,1981874.9746855076,9230000.0,7248125.025314492,2096.8080644058336,267.38437719718996,106,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,196,2,0.9762144767982888,0.25707482757623457,2025177.7042671593,8630000.0,6604822.295732841,2156.819077136372,285.75147655046993,96,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,228,4,1.1273045389208662,0.24415102231016045,2115671.0293036536,9740000.0,7624328.970696347,2120.1134074658435,420.741500223626,88,14
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,196,2,1.0335853552854612,0.24236928405611585,2024449.6062798626,7680000.0,5655550.393720137,2138.0700362518855,296.0141418924267,96,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,203,9,1.1229459598264002,0.2527463036182182,2033394.0026290277,8740000.0,6706605.997370972,2091.7434849642877,334.801208323052,93,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,190,6,0.9644048046454609,0.25329889879504514,1934618.3270346916,7650000.0,5715381.672965309,2029.9885911702756,248.13212697815686,100,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,186,8,0.9678105666168977,0.2670267759200727,1973024.916307776,8080000.0,6106975.083692224,2117.871160139677,243.7700421885323,96,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,193,3,1.0724538680997024,0.2868439352936851,1984152.8800266813,8890000.0,6905847.119973319,2123.7410874067123,254.1820338046469,103,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,226,1,1.0579467448274933,0.24888661527642264,2056624.6339705104,10080000.0,8023375.36602949,2054.003659675691,386.3291311371959,96,13
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,200,6,0.996252133313381,0.2380464809143268,1958993.0444140777,8900000.0,6941006.955585922,2032.963187943971,276.8279243024835,100,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,191,9,0.9463686305278748,0.23754981841021647,1912369.6951601957,8130000.0,6217630.304839805,1965.0915967687506,258.99426731133434,101,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,196,5,1.017306503110286,0.25550688395283305,2000352.5066376808,8930000.0,6929647.493362319,2109.403183392353,282.9757032943532,96,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,197,1,0.9220151489314041,0.24473296924517182,1941890.5987078757,9460000.0,7518109.401292125,1990.1060852289102,280.9889503914204,97,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,197,4,1.0136418557363207,0.21974989819173968,2066721.9047642355,9110000.0,7043278.095235765,2170.2894589176076,329.6545582886057,97,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,206,5,1.0261041461695395,0.28298068928010073,2026925.3396634222,9180000.0,7153074.660336578,2182.3752673137233,272.7067676167363,106,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,217,2,0.987703692764747,0.23425056750062925,2044937.0055921762,9660000.0,7615062.994407823,2110.636531973929,337.9713591508565,97,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,198,6,0.957328058858246,0.2399295049069008,1978645.6539035055,8690000.0,6711354.346096494,2073.355155045622,277.32360806880627,98,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,188,2,0.9284626907561259,0.2603858253627587,1981228.7862730012,8990000.0,7008771.213726999,2112.6262351907667,257.1503959836821,98,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,211,2,0.9704801089654402,0.26278983584312704,2003836.682194446,9430000.0,7426163.317805554,1992.9870975906576,356.70472347061343,91,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,200,0,0.9458693705063221,0.25975327022758743,1987396.0577695046,8800000.0,6812603.942230496,2084.104423764971,281.8559893055862,90,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,205,5,0.9220708787762104,0.2107624586442005,1958849.082531393,9300000.0,7341150.917468607,1985.4387103683443,304.96840219241335,95,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,204,5,0.9865089062147695,0.23673972922545972,2012655.6948267524,9370000.0,7357344.305173248,2128.231997206404,287.1343630187291,104,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,182,7,1.020368856189595,0.2892800760232338,1927142.7256403954,8060000.0,6132857.274359604,1997.5023479589352,258.1465836429617,92,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,182,6,1.0580060000776055,0.26343796271200554,2035281.975428059,8360000.0,6324718.024571941,2201.183668005803,271.9444012451131,92,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,214,6,1.0308367760501973,0.26666817661040165,2042911.8483347348,9970000.0,7927088.151665265,2100.437200161232,341.5178218978866,94,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,212,6,0.8781380907131996,0.2376858371186726,1993111.1879753629,9910000.0,7916888.812024637,2052.3011452109363,307.9518732942385,102,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,202,4,0.9760301473534434,0.22728219683620832,2040102.052508155,9610000.0,7569897.947491845,2153.5521880378565,306.35369190163345,92,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,176,6,0.9948575311969403,0.307767306696412,1955949.0190497586,8030000.0,6074050.980950242,2176.1359388646883,187.70446066404293,106,7
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,199,3,0.9666543530920242,0.23394286318687899,1993216.3501863857,9020000.0,7026783.649813615,2096.8658233133133,281.5266773183359,99,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,208,3,1.056362205514445,0.2783606910738816,2018328.2257783469,9390000.0,7371671.774221653,2119.585061285247,299.37784391033597,98,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,203,11,1.0498815830615447,0.2401470610837821,1993381.1117082895,9240000.0,7246618.888291711,2029.5615369987445,321.8400947391456,93,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,215,5,0.9777034050232875,0.2326653783480313,2028809.5974578036,9750000.0,7721190.402542196,2077.802198217388,337.3784888975825,105,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,203,7,1.0873123767661412,0.24011079449181202,2019456.595079559,9040000.0,7020543.404920441,2066.7780510748485,332.2566630088555,93,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,191,9,1.040217993357856,0.24865416132356277,1977711.1534537433,8880000.0,6902288.846546257,2084.967254108292,269.23568752392066,101,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,191,6,1.0024003770376722,0.22795749954245437,1912901.115951474,8830000.0,6917098.884048526,1921.5659758337567,285.59600488585806,91,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,199,2,0.9728636811605338,0.21122969953604348,1928797.0061349312,8970000.0,7041202.993865069,1931.9789518733846,299.26064503096484,99,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,185,7,1.002007237080655,0.3100348820754394,1957033.9380930967,7850000.0,5892966.061906903,2064.0811516926938,255.83545782884713,95,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,227,8,0.9236872256403844,0.24699222002948867,2051557.7595217244,10110000.0,8058442.240478275,2102.9467916512885,350.8297139428058,97,13
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,218,4,1.1294182891591527,0.2691247727950489,2059561.0903258002,10590000.0,8530438.9096742,2100.421963210368,362.3384542762002,88,13
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,220,3,0.9248935793347828,0.20878112369232846,2063230.6775432865,9750000.0,7686769.322456714,2100.9560656481426,366.60715997910745,90,13
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,204,11,0.9904604826096465,0.2201868569310854,2012058.270636503,9020000.0,7007941.729363497,2113.10370757343,295.40271967682617,94,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,187,7,0.9550238016009611,0.23149663531305484,1976894.3685399594,8510000.0,6533105.631460041,2080.139693383952,271.0915101618334,97,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,185,8,0.9924042074682,0.24212747017847092,1950689.4694033386,8400000.0,6449310.530596661,2041.398550102853,261.4217177865557,95,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,208,4,1.0281183170879529,0.2695414297325707,2027227.4054028464,9690000.0,7662772.594597153,2085.904721034351,330.5723542007226,88,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,212,10,1.0665180512512618,0.20909706676555373,2021710.843232231,10010000.0,7988289.156767769,2048.9322974034358,345.7089808844127,92,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,184,1,0.9414166918677924,0.26784661159279394,1985465.73561314,7870000.0,5884534.26438686,2092.300004079507,274.5592378559435,94,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,181,10,1.0420881186654838,0.25865226806799696,1962092.8942630945,7880000.0,5917907.105736906,2083.4717075535063,250.60407842193686,91,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,193,7,0.975686196871648,0.229627678886311,2035995.7054656972,8390000.0,6354004.294534303,2156.7448688522572,299.3181996927497,93,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,201,7,1.007827467594265,0.2734276388334929,1978912.9153744413,9380000.0,7401087.084625559,2027.6627836031928,304.8863402046622,91,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,196,4,0.9885730010075968,0.2616756759766342,2020279.3787970266,8730000.0,6709720.621202974,2129.798625930605,295.73039434196,96,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,185,1,0.9858672437274285,0.2602669072921562,1962811.9732251195,8000000.0,6037188.0267748805,2060.3590230872323,265.2760647064777,95,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,191,7,0.9639249607898613,0.24175915516017235,2019565.239325407,8080000.0,6060434.760674593,2158.248529286912,277.8840669686206,101,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,190,9,0.8713362552579058,0.22351945216089375,1968005.012071007,8400000.0,6431994.987928993,2093.8398052569105,251.8157466591489,100,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,179,3,0.9581645572563587,0.23802025880072675,1946447.5994740396,8170000.0,6223552.40052596,2103.3098375352206,219.22567030288928,99,8
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,198,6,0.9366434251414992,0.2259029921524375,1994743.8652388928,9290000.0,7295256.134761107,2115.3408637999382,272.426563569983,98,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,212,6,0.9877074943341531,0.23613089480446758,2041811.3258693225,9110000.0,7068188.674130677,2075.596217987371,354.9452206058014,92,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,183,1,0.9640728698197756,0.2535476631092981,1982439.853070637,8240000.0,6257560.146929363,2117.188558191749,255.94548417540494,93,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,207,6,1.0417519918645353,0.28281617702146933,1996940.0332358691,9310000.0,7313059.966764131,2100.441835462138,284.05029079055424,107,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,204,4,1.0758170639846305,0.24551892041679427,1973044.8072471858,8720000.0,6746955.192752814,1974.7362875918561,329.09076559994935,94,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,205,1,0.9886522590515577,0.2444280044984844,2012255.5716942241,8850000.0,6837744.428305776,2088.4609648924143,310.33426439687616,95,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,196,5,0.961788584053897,0.26924603987184603,2004406.407927356,8780000.0,6775593.592072644,2093.1380026411575,297.7357044308439,96,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,211,1,1.0477944037042648,0.25694351817723143,2043651.4556776118,9380000.0,7336348.544322388,2066.8797264506297,362.4396491290517,91,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,224,3,0.9934479143841489,0.2440974614621301,2040347.105957997,9820000.0,7779652.894042003,2066.7988366065492,358.35741524874254,104,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,198,3,1.0031521578760403,0.22211665669805475,2029220.377719466,8940000.0,6910779.622280534,2123.302834141489,310.77756651954195,98,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,195,6,1.022150502495817,0.2621927767315183,1940039.349633625,9300000.0,7359960.650366375,1984.3017895068745,282.13374142306316,95,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,197,8,0.9405394834175824,0.25393159801414716,1989462.8799528694,8960000.0,6970537.120047131,2124.304704043923,260.4836675130607,107,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,196,1,0.9716719224786488,0.22749371615374867,2004733.514530976,8630000.0,6625266.485469024,2109.33478744797,288.49272115917904,96,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,217,3,0.9714622852354391,0.2605125569602367,2022943.1480978802,9360000.0,7337056.85190212,2046.8502495635846,348.4900802998396,97,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,198,8,1.0088841821692942,0.2535421014212241,2012054.409108969,8790000.0,6777945.590891032,2100.986014963892,302.61897726458795,88,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,167,3,0.9244152481699301,0.27860871212561694,1915243.55613484,7310000.0,5394756.4438651595,2072.6653085814446,198.4820739890586,97,7
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,194,5,1.0527985785337162,0.2895540731535598,1990049.0995528435,8770000.0,6779950.900447156,2041.2108957279786,310.7330810611031,94,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,194,8,1.030648434069227,0.2657308110020493,2005300.4163995706,8370000.0,6364699.58360043,2113.552387104425,286.6880281396458,94,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,195,3,0.9664785186294185,0.2731008888662591,1988828.6768967584,9000000.0,7011171.323103242,2055.2751653906057,300.82647864566604,95,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,201,9,0.9119386480271732,0.20823202807517913,1994509.56795994,8980000.0,6985490.43204006,2102.7138653794123,279.65827816756376,101,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,192,1,1.0008914110284592,0.2522432530757838,1967556.224061227,8260000.0,6292443.7759387735,2017.874624379135,296.52336249675017,92,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,181,6,0.9640049671639759,0.21447810415677548,1895170.0669344934,8280000.0,6384829.933065507,1907.6556069977883,271.72155628359394,91,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,193,1,1.0659162894893792,0.2619047845615518,2002558.4021319423,8190000.0,6187441.597868058,2085.614744340189,299.908900848853,93,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,205,2,0.9092759735845313,0.22163820548725235,2040033.8577568831,8950000.0,6909966.142243117,2136.6878822620856,316.31809907814784,95,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,173,2,1.0343442734808914,0.24233476110997743,1978019.1878026766,8040000.0,6061980.812197324,2174.2347539285947,216.42511147342006,93,8
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,195,8,1.0852874988161405,0.2795881211940198,1987203.975234,8500000.0,6512796.024766,2064.764293273219,293.1409116478687,95,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,187,4,1.0393006160886944,0.2429987396550691,1953245.9112223072,8860000.0,6906754.088777693,1979.9773600104327,301.2189250012145,87,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,204,1,1.0905705854016867,0.26732851403570534,2034409.008247557,8920000.0,6885590.991752443,2097.057962050173,332.90300201977027,94,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,208,5,1.0246083966132347,0.2554898064132732,2037439.8789513975,8890000.0,6852560.121048602,2163.169984895928,297.29460958549964,108,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,158,2,0.9071825805574413,0.2519719817399818,1901223.3489538224,6890000.0,4988776.651046177,2027.7171341039893,207.7419940360829,88,7
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,198,0,1.010900935457349,0.26027356406907554,1968807.1802054811,8640000.0,6671192.819794519,2017.467428638243,298.3297107090123,88,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,231,2,1.0522104578894749,0.244096311614407,2106169.6083096387,10080000.0,7973830.391690361,2134.5237209757715,400.2774380316209,91,14
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,196,1,0.9389307865415096,0.2174952332767699,2001549.7553330918,8780000.0,6778450.244666908,2127.334956755654,273.7864962692585,96,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,198,0,0.9969146246913632,0.24459585141704085,2007899.442075524,8590000.0,6582100.5579244755,2057.835028702312,323.1394805733865,88,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,189,6,0.8746415033476994,0.23340062245691914,1960592.807874828,8670000.0,6709407.192125171,2100.315597503392,238.69148586684244,99,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,218,8,1.0070201805247176,0.22728966997683556,2028113.1662604925,9790000.0,7761886.833739508,2059.390201263099,347.4798890359675,98,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,207,8,0.9826194299289164,0.25207430261091307,1983745.4335802388,8660000.0,6676254.566419762,2030.9735812533113,308.95404225723274,97,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,178,9,1.009263572613193,0.30797489166509184,1962561.9302477085,8140000.0,6177438.069752292,2149.445415595157,211.87581610933398,98,8
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,188,9,0.9952479151158365,0.26448046267545156,1935146.9528141946,8190000.0,6254853.047185806,1972.2653306012194,283.1909217163906,88,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,218,4,1.0086313968235887,0.24156804341559918,2067489.3023709613,10290000.0,8222510.697629038,2173.4893619649406,328.7069430723176,98,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,184,9,0.8893956668602133,0.2215718902349008,1952672.0874003873,8970000.0,7017327.912599613,2104.3772920665183,226.37017071244296,104,8
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,193,6,0.9876014924796432,0.24674249439260887,1990618.78897831,8440000.0,6449381.21102169,2102.7951855839833,274.7463447141213,93,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,210,6,0.9860998789665887,0.2557041018950058,2012808.8077798097,9450000.0,7437191.192220191,2084.1163051306844,313.6148465641199,100,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,214,0,1.0152810194742914,0.244610427458589,1988858.8872814996,10120000.0,8131141.1127185,1993.7538818027701,337.5255435326303,94,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,211,0,0.923741225150221,0.2443238842981636,2020840.648467257,9980000.0,7959159.351532743,2072.186402513979,330.76382551650704,101,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,201,9,1.0647551715846546,0.27144342936119176,2025806.0956561493,8880000.0,6854193.904343851,2117.1335577768486,310.1860628420393,91,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,204,2,0.9699302212036665,0.25867096631581654,2020294.2595407458,9420000.0,7399705.740459254,2155.9018629126676,280.19375006353545,104,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,196,9,1.046355441583174,0.2318917270899415,1993025.5916190227,8830000.0,6836974.408380978,2036.5769112668816,317.21514540900125,86,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,206,8,1.0589257480558658,0.2741730210348378,1993898.100917978,9280000.0,7286101.899082022,2050.7460083615542,309.862239960266,96,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,192,2,0.8992659996207104,0.19354676571454546,2014528.5752033493,7960000.0,5945471.42479665,2149.8396980564044,276.5991644566965,92,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,199,1,0.9940606673395095,0.24629264932035416,2000091.0913067425,8770000.0,6769908.908693258,2112.052777106849,281.07000811629143,99,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,187,6,1.0718293131065395,0.2769147301791042,1949063.3247128553,8510000.0,6560936.675287144,2028.9680694919805,266.79651570047713,97,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,187,2,0.964646239803228,0.23278283741320618,1970442.658423417,8360000.0,6389557.341576583,2112.9910057361644,243.4503648440681,97,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,212,10,1.1114947302743965,0.28159314221871595,2029451.2714628144,10010000.0,7980548.728537185,2038.69166931286,361.4870344596653,92,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,180,10,0.9735538143474842,0.2580743376034606,1958496.2154785618,8150000.0,6191503.784521438,2066.235617650852,256.3794313653878,90,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,225,5,1.1272545833210854,0.23673131867347416,2067478.1770875703,10100000.0,8032521.822912429,2001.5398394348024,431.1599063128185,85,14
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,223,7,1.0747174384227758,0.20356208614452365,2067539.4980843307,10440000.0,8372460.501915669,2105.2951324032992,369.40748153768175,93,13
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,174,2,0.9306189812831335,0.2630764748928067,1934183.1771506206,7970000.0,6035816.82284938,2099.6801471155604,206.0581202908234,94,8
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,194,3,0.8957925575985304,0.25583021681254,1996148.5670775846,9420000.0,7423851.432922415,2179.6015427686725,235.88869901239357,114,8
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,210,6,0.9264690292861086,0.2174140105883917,2017224.4854104298,9800000.0,7782775.51458957,2104.9275964240032,306.73273497956757,100,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,209,2,0.9625990570519126,0.24681508883630324,1991429.383683613,9570000.0,7578570.616316387,2076.7066220702163,291.3060892006466,99,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,192,4,0.8490961555363717,0.22432405927610444,1998526.8079005806,8860000.0,6861473.192099419,2152.9486218138472,254.74430879962918,102,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,232,9,0.9697103674070717,0.23160641768163642,2039839.520956586,10610000.0,8570160.479043413,2078.0829722362278,350.99857652356087,102,13
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,208,6,0.9832845602631669,0.24983078211497287,2007589.231269655,9490000.0,7482410.768730345,2090.188670499727,303.47177749844735,98,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,199,8,0.9486987832482762,0.2583078609765071,2001989.68251867,8520000.0,6518010.31748133,2081.5807854718514,301.6018878463898,89,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,185,10,1.0600617166612347,0.2384495580578506,1937339.5661204655,8100000.0,6162660.433879535,2016.1282851924432,259.7932054213866,95,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,176,10,1.047991634598879,0.30168139357811613,1961390.8960307383,8080000.0,6118609.103969262,2092.9778486011633,244.06175235442944,86,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,179,1,0.9771742238168655,0.2761956641342005,1967486.5655886803,7820000.0,5852513.43441132,2139.4048469055274,224.01491067480924,99,8
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,192,3,0.9310476299190475,0.2522305492395958,1977382.405732547,9010000.0,7032617.594267453,2102.386320531004,258.44451345279975,102,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,209,10,0.8924797404676889,0.2016294350281533,2006200.2305572177,9370000.0,7363799.769442782,2026.064576176574,339.94787596624803,99,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,208,5,1.017869948088219,0.2541040046702033,2003450.7134134097,9990000.0,7986549.28658659,2085.982427621637,300.8051828872317,108,10
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,186,6,1.0205269781369937,0.2833874876769286,1994712.0849963382,8030000.0,6035287.915003662,2149.4109840013616,252.08402776225907,96,9
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,212,10,0.9757714715411976,0.2338614996125678,2024188.962879518,9660000.0,7635811.037120482,2022.5230806432269,364.5442128261384,82,13
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,203,4,1.0004081920516144,0.2558530089244387,2010970.0486888075,9340000.0,7329029.9513111925,2055.6353678221976,328.28854425421366,93,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,222,6,0.9867908845870975,0.2380473660347396,2066798.6703854622,9810000.0,7743201.329614538,2149.2202801743556,342.30590229297513,102,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,210,10,1.0274107504393548,0.2563084396102878,2010031.0115097405,9350000.0,7339968.988490259,2062.151390707001,323.2317682930384,100,11
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,215,10,0.9353249222923965,0.22893420508691853,2052001.8211362856,9450000.0,7397998.178863714,2113.918497773229,344.8466141366154,95,12
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,167,0,0.996293553187573,0.2612175866869755,1929049.1121048566,7960000.0,6030950.887895144,2030.9012975911207,240.62671515085017,87,8
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,181,5,0.9191578500556429,0.27955027613341915,1969874.1955894486,8030000.0,6060125.804410552,2151.0317703194214,220.07081917688654,101,8
C,Alta demanda con flota mixta: 5 motos y 2 furgonetas,,222,5,1.0269039568689622,0.2139989279713273,1978472.7442714574,9960000.0,7981527.255728543,1906.246491665673,376.6896123951494,92,13
